naam,uri_naam,uri_amco,amco,cbs_code,geonames,startjaar,eindjaar,provincie
Renesse,http://www.gemeentegeschiedenis.nl/gemeentenaam/Renesse,http://www.gemeentegeschiedenis.nl/amco/10412,10412,1159,0,oudsher,1961,Zeeland
Rengerskerke en Zuidland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Rengerskerke_en_Zuidland,http://www.gemeentegeschiedenis.nl/amco/10109,10109,,0,oudsher,1813,Zeeland
Retranchement,http://www.gemeentegeschiedenis.nl/gemeentenaam/Retranchement,http://www.gemeentegeschiedenis.nl/amco/10400,10400,701,0,oudsher,1970,Zeeland
Rilland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Rilland,http://www.gemeentegeschiedenis.nl/amco/10479,10479,1161,0,1816,1878,Zeeland
Rilland-Bath,http://www.gemeentegeschiedenis.nl/gemeentenaam/Rilland-Bath,http://www.gemeentegeschiedenis.nl/amco/10479,10479,702,0,1878,1970,Zeeland
Rilland en Bath,http://www.gemeentegeschiedenis.nl/gemeentenaam/Rilland_en_Bath,http://www.gemeentegeschiedenis.nl/amco/10479,10479,,0,oudsher,1816,Zeeland
Ritthem,http://www.gemeentegeschiedenis.nl/gemeentenaam/Ritthem,http://www.gemeentegeschiedenis.nl/amco/10652,10652,1163,0,oudsher,1966,Zeeland
Sas van Gent,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sas_van_Gent,http://www.gemeentegeschiedenis.nl/amco/11405,11405,704,0,oudsher,2003,Zeeland
Scherpenisse,http://www.gemeentegeschiedenis.nl/gemeentenaam/Scherpenisse,http://www.gemeentegeschiedenis.nl/amco/10375,10375,705,0,oudsher,1971,Zeeland
Schoondijke,http://www.gemeentegeschiedenis.nl/gemeentenaam/Schoondijke,http://www.gemeentegeschiedenis.nl/amco/10189,10189,706,0,oudsher,1970,Zeeland
Schore,http://www.gemeentegeschiedenis.nl/gemeentenaam/Schore,http://www.gemeentegeschiedenis.nl/amco/10544,10544,1172,0,oudsher,1941,Zeeland
Schouwen-Duiveland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Schouwen-Duiveland,http://www.gemeentegeschiedenis.nl/amco/10843,10843,1676,6544251,1997,heden,Zeeland
Serooskerke [Schouwen],http://www.gemeentegeschiedenis.nl/gemeentenaam/Serooskerke_Schouwen,http://www.gemeentegeschiedenis.nl/amco/11014,11014,1175,0,oudsher,1961,Zeeland
